cik,ni,ocf,rev,cogs,at,at_prev,se,fyear
51434,1395000000.0,3028000000.0,,,31528000000.0,32153000000.0,8105000000.0,2013
51548,45292000.0,173395000.0,615053000.0,,2017506000.0,1941741000.0,1287155000.0,2013
51644,267900000.0,592900000.0,7122300000.0,,12905000000.0,13493900000.0,2215200000.0,2013
52795,200500000.0,334500000.0,,,2855900000.0,3084000000.0,1027400000.0,2013
52827,371896000.0,546793000.0,,,3685501000.0,3122951000.0,1661170000.0,2013
52988,423093000.0,448516000.0,11818376000.0,,8441152000.0,6936678000.0,4322993000.0,2013
53320,-2812137.0,-67994.0,,,3.0,1937.0,-1372757.0,2013
53669,1178000000.0,2686000000.0,,,30832000000.0,31307000000.0,11531000000.0,2013
54187,663671.0,2815536.0,,,57669734.0,56220605.0,43712032.0,2013
54381,57100000.0,62948000.0,,,1140631000.0,1096993000.0,511292000.0,2013
54441,14027000.0,17675000.0,,,285167000.0,231628000.0,133496000.0,2013
54473,29567000.0,56816000.0,483593000.0,,4509760000.0,4519003000.0,722323000.0,2013
54480,351400000.0,798300000.0,2369300000.0,,7435400000.0,6395900000.0,3370600000.0,2013
54507,292520000.0,,2370654000.0,,9597138000.0,9265231000.0,3062774000.0,2013
54681,-1502000.0,2326000.0,2100000.0,,26992000.0,35992000.0,-2480000.0,2013
55067,1807000000.0,1807000000.0,,,15474000000.0,15169000000.0,3545000000.0,2013
55135,58900000.0,115300000.0,,,1798600000.0,1635700000.0,822600000.0,2013
55234,,,,,,1027738.0,,2013
55242,203265000.0,284150000.0,2589373000.0,,3808200000.0,3100539000.0,1871997000.0,2013
55362,1795686.0,14672000.0,80120374.0,,563608978.0,576005966.0,53647268.0,2013
55387,,2856000000.0,7263000000.0,,,,12466000000.0,2013
55529,3895000.0,,111166000.0,,64963000.0,60623000.0,31633000.0,2013
55604,,,,,,360829000.0,,2013
55772,19879000.0,63861000.0,,,687912000.0,613317000.0,425270000.0,2013
55785,2142000000.0,,,,18919000000.0,19873000000.0,4856000000.0,2013
56047,253061000.0,601032000.0,2242195000.0,,3682517000.0,3653128000.0,2010686000.0,2013
56679,72691000.0,129482000.0,995559000.0,,1152833000.0,1063390000.0,722579000.0,2013
56701,5427715.0,,,,27550487.0,27001962.0,17487094.0,2013
56868,12271000.0,35700000.0,125067000.0,,242922000.0,228086000.0,45428000.0,2013
56873,1519000000.0,,,,29281000000.0,24634000000.0,5384000000.0,2013
56978,59358000.0,94824000.0,,,840200000.0,769488000.0,718461000.0,2013
57131,55056000.0,90832000.0,,892864000.0,764201000.0,712211000.0,511938000.0,2013
57183,52800000.0,163900000.0,1017000000.0,,3084134000.0,1810730000.0,995972000.0,2013
57515,109249000.0,131682000.0,,,660688000.0,597747000.0,540706000.0,2013
57528,78720000.0,140736000.0,,,1769560000.0,1746732000.0,918730000.0,2013
57725,,,,,271653000.0,168378000.0,235816000.0,2013
58361,-78317000.0,,677774000.0,,797282000.0,1043505000.0,-156297000.0,2013
58492,197300000.0,416900000.0,3800800000.0,,3108100000.0,3254900000.0,1391300000.0,2013
58592,-3229000.0,-8316000.0,,,3568000.0,11540000.0,16551000.0,2013
58822,-176210.0,-174130.0,,,256646.0,548100.0,-411860.0,2013
59255,-98000000.0,117100000.0,,,2951700000.0,3170500000.0,601300000.0,2013
59440,37300000.0,52026000.0,,,1115793000.0,1086731000.0,-95036000.0,2013
59478,4684800000.0,5735000000.0,23113100000.0,,35248700000.0,34398900000.0,17631400000.0,2013
59527,,,2852671000.0,,2151867000.0,2089863000.0,1526602000.0,2013
59558,1244000000.0,799000000.0,11969000000.0,,236945000000.0,218869000000.0,13452000000.0,2013
59860,1940121.0,-910071.0,,,1063240.0,1663952.0,-1043494.0,2013
60086,595000000.0,2097000000.0,14613000000.0,,79939000000.0,80021000000.0,19458000000.0,2013
60519,177100000.0,242500000.0,,,2493300000.0,2331000000.0,1226300000.0,2013
60667,2286000000.0,,,,32732000000.0,32666000000.0,11853000000.0,2013
60714,54962000.0,,,369387000.0,1075218000.0,576612000.0,411715000.0,2013
60849,,,,,,1435219000.0,,2013
60977,19155000.0,30280000.0,,,274685000.0,251916000.0,200087000.0,2013
61004,-2825000.0,-664000.0,26201000.0,,21263000.0,29593000.0,16755000.0,2013
61339,,,,,1579060000.0,,617510000.0,2013
61398,-19767000.0,-17265000.0,,,75798000.0,83200000.0,33641000.0,2013
61986,,323100000.0,,,3976600000.0,4057300000.0,775500000.0,2013
62234,25001000.0,66440000.0,447939000.0,,750394000.0,758115000.0,319745000.0,2013
62709,1357000000.0,1341000000.0,,,16960000000.0,16288000000.0,,2013
62996,288000000.0,645000000.0,,,6885000000.0,6883000000.0,559000000.0,2013
63276,903944000.0,698426000.0,,3006009000.0,6439626000.0,6526785000.0,3251559000.0,2013
63296,54121000.0,109326000.0,,628839000.0,1217301000.0,1235035000.0,557850000.0,2013
63330,-1164000.0,-3586000.0,15212000.0,,53753000.0,61485000.0,-27231000.0,2013
63754,389000000.0,465200000.0,,,4449700000.0,4165400000.0,,2013
63908,5585900000.0,7120700000.0,28105700000.0,,36626300000.0,35386500000.0,16009700000.0,2013
64040,1376000000.0,782000000.0,4702000000.0,1564000000.0,6061000000.0,7052000000.0,1301000000.0,2013
64279,,,,,,2677122000.0,,2013
64463,3579000.0,1017.0,,,4534000.0,4845.0,3392000.0,2013
64472,6725000.0,7394000.0,48943000.0,37940000.0,115809000.0,111033000.0,110934000.0,2013
64670,3065000000.0,4959000000.0,17005000000.0,,37231000000.0,34949000000.0,19354000000.0,2013
64803,,5783000000.0,126761000000.0,102978000000.0,71526000000.0,66221000000.0,37938000000.0,2013
64996,112143000.0,209804000.0,2821041000.0,,4315181000.0,4189686000.0,,2013
65011,123650000.0,189087000.0,1471340000.0,,2139547000.0,2055931000.0,871697000.0,2013
65100,,,,,,602928000000.0,,2013
65172,21056289.0,,22045153.0,,8553797.0,7645960.0,,2013
65201,,,,,,116255181.0,,2013
65270,96100000.0,72400000.0,772800000.0,,507214000.0,411084000.0,341824000.0,2013
65312,1607238.0,3660098.0,36226584.0,,10573982.0,10254910.0,3773248.0,2013
65596,-5912000.0,-2944000.0,16401000.0,,27970000.0,33456000.0,25109000.0,2013
65759,1446000.0,2349000.0,,,23111000.0,21054.0,20432000.0,2013
65770,-13178000.0,-12657000.0,5852000.0,1801000.0,8447000.0,12938000.0,-1696000.0,2013
65984,711902000.0,3189219000.0,,,43406446000.0,43202502000.0,9632466000.0,2013
66004,16633000.0,,,,530341000.0,561726000.0,321429000.0,2013
66382,-22100000.0,90100000.0,,,956800000.0,882200000.0,347400000.0,2013
66418,301113.0,1812501.0,,,17147147.0,17658502.0,13355144.0,2013
66570,88247000.0,110781000.0,1111883000.0,,1234270000.0,1111746000.0,566452000.0,2013
66649,-7380977.0,,,,8459842.0,15507538.0,7575691.0,2013
66740,4659000000.0,,,16106000000.0,33304000000.0,33876000000.0,17502000000.0,2013
66756,104700000.0,239400000.0,1018400000.0,,3476800000.0,3253400000.0,1342900000.0,2013
67215,35188000.0,106744000.0,,,1119894000.0,1072809000.0,451636000.0,2013
67279,3461000.0,,,25839000.0,58704000.0,57219771.0,37469000.0,2013
67347,130400000.0,104500000.0,1477600000.0,,889500000.0,799600000.0,290900000.0,2013
67472,243623000.0,382552000.0,,,,3764597000.0,,2013
67517,5442711.0,12430333.0,,,174105862.0,181831780.0,114432381.0,2013
67625,21395246.0,27463529.0,,,697861574.0,610034007.0,343768370.0,2013
67716,,754308000.0,3920171000.0,,7073447000.0,6682491000.0,2823164000.0,2013
67887,120497000.0,251277000.0,,,3226773000.0,3126400000.0,1577692000.0,2013
68270,-64346000.0,45375000.0,1168746000.0,,972442000.0,1109140000.0,466249000.0,2013
68505,1099000000.0,555000000.0,6227000000.0,3118000000.0,11851000000.0,12679000000.0,3659000000.0,2013
68589,,,,,,,576300000.0,2013
68622,964000000.0,,8753000000.0,,23218000000.0,23947000000.0,9613000000.0,2013
68709,57806000.0,-2059000.0,569439000.0,337500000.0,446461000.0,403281000.0,254195000.0,2013
69422,-715000.0,4578000.0,62039000.0,,166698000.0,144229000.0,-41786000.0,2013
69488,26002000.0,96068000.0,,,469457000.0,484856000.0,235507000.0,2013
69499,,1106563000.0,,,15294800000.0,11931897000.0,,2013
69633,3021000.0,,,,60322000.0,63903000.0,40552000.0,2013
69671,,,,,,1003617000.0,,2013
69733,8327000.0,2876000.0,79752000.0,,53065000.0,50025000.0,42796000.0,2013
69891,43635000.0,52382000.0,,,210150000.0,195227000.0,101974000.0,2013
70145,260001000.0,,,,6264984000.0,6108197000.0,,2013
70318,,589000000.0,,,16450000000.0,9044000000.0,755000000.0,2013
70415,23756000.0,,,360424000.0,280156000.0,244434000.0,193027000.0,2013
70487,15484000.0,19315000.0,92590000.0,,111088000.0,100046000.0,71755000.0,2013
70502,190067000.0,,,,22431364000.0,20610394000.0,933075000.0,2013
70684,96247000.0,253599000.0,860267000.0,,10830416000.0,10263858000.0,1447948000.0,2013
70793,,311576000.0,,,5122704000.0,4989928000.0,1672248000.0,2013
70858,10539000000.0,92817000000.0,87502000000.0,,2102273000000.0,2209974000000.0,232475000000.0,2013
70866,443000000.0,281000000.0,6123000000.0,,8108000000.0,6369000000.0,1769000000.0,2013
71180,145000000.0,548000000.0,,,8835000000.0,8641000000.0,2890000000.0,2013
71557,2854115.0,11465801.0,,,122880260.0,128608239.0,56953709.0,2013
71691,65105000.0,34855000.0,1577230000.0,,2572552000.0,2807470000.0,842910000.0,2013
71829,65323000.0,151903000.0,1042356000.0,,954918000.0,994541000.0,581054000.0,2013
72162,-55333000.0,14905000.0,,,685825000.0,680782000.0,355380000.0,2013
72170,-4187892.0,-1841239.0,,,6078373.0,2752019.0,-15820756.0,2013
72205,747106.0,3297779.0,,,36764278.0,35424963.0,35319524.0,2013
72207,978000000.0,2937000000.0,5015000000.0,,19642000000.0,17554000000.0,9184000000.0,2013
72316,,,,,,51005388.0,,2013
72331,221817000.0,268376000.0,,,2018322000.0,1817984000.0,911675000.0,2013
72333,734000000.0,1320000000.0,12540000000.0,,8574000000.0,8089000000.0,2080000000.0,2013
72444,-8900000.0,-13900000.0,33600000.0,,82700000.0,96182000.0,64200000.0,2013
72573,50877000.0,54516000.0,338600000.0,,578610000.0,526362000.0,463304000.0,2013
72741,793689000.0,1663539000.0,7301204000.0,,27795537000.0,28302824000.0,9611528000.0,2013
72903,948234000.0,2584036000.0,10914922000.0,,33907490000.0,31140686000.0,9565950000.0,2013
72909,59468000.0,137573000.0,923038000.0,,1879393000.0,1711085000.0,604282000.0,2013
72971,21878000000.0,57641000000.0,,,1523502000000.0,1422968000000.0,170142000000.0,2013
73020,60538000.0,176390000.0,758518000.0,373298000.0,2970911000.0,2813120000.0,751872000.0,2013
73048,-4883630.0,-4154142.0,13445845.0,,2930938.0,4179774.0,1279875.0,2013
73088,93983000.0,193716000.0,1154519000.0,,3715260000.0,3485533000.0,1030670000.0,2013
73124,731300000.0,839300000.0,4089300000.0,,102947300000.0,97463800000.0,7912000000.0,2013
73290,-215660.0,-862273.0,,3451243.0,5827160.0,6058310.0,5426568.0,2013
73309,488025000.0,1077949000.0,,,15203283000.0,14152059000.0,7645769000.0,2013
73605,-1983750.0,289813.0,,9278326.0,5632361.0,18249126.0,920447.0,2013
73756,,531424000.0,3287019000.0,,3128500000.0,2768118000.0,2043440000.0,2013
73887,186737000.0,232094000.0,1669582000.0,,3276734000.0,3050558000.0,1754600000.0,2013
74046,14586000.0,23366000.0,,,183860000.0,176418000.0,,2013
74145,292600000.0,545100000.0,,,7694900000.0,7222400000.0,2829300000.0,2013
74208,44812000.0,339902000.0,758926000.0,,6807722000.0,6859103000.0,2811648000.0,2013
74260,447800000.0,686700000.0,5442700000.0,,16534400000.0,16226800000.0,3775000000.0,2013
74303,178600000.0,317000000.0,,,2802800000.0,2777700000.0,1101100000.0,2013
74688,943121.0,1120013.0,,3953317.0,13430906.0,12831163.0,13134730.0,2013
74818,-2570000.0,3985000.0,,,19731000.0,24976000.0,15890000.0,2013
75208,-638230000.0,,1015996000.0,,3644494000.0,3486172000.0,-60247000.0,2013
75252,110882000.0,140554000.0,,,2324042000.0,2214398000.0,1023913000.0,2013
75288,,52734000.0,,,627305000.0,556070000.0,260163000.0,2013
75340,3225000.0,,76066000.0,,53241000.0,55157000.0,38730000.0,2013
75362,1171300000.0,2375700000.0,17123800000.0,,20725500000.0,18627800000.0,6634300000.0,2013
75439,54000.0,-404000.0,,5746000.0,8170000.0,262000.0,2624000.0,2013
75594,682000000.0,1553000000.0,,,21659000000.0,21728000000.0,7787000000.0,2013
75677,441300000.0,608200000.0,,,5196200000.0,2494900000.0,1356800000.0,2013
75679,,,811648000.0,280462000.0,1972054000.0,1502616000.0,157144000.0,2013
75829,574935000.0,384459000.0,,,3473514000.0,3453093000.0,1747028000.0,2013
76063,-535000000.0,316000000.0,1085000000.0,,7856000000.0,7050000000.0,,2013
76149,781960.0,500391.0,,,22865763.0,22889484.0,21336810.0,2013
76267,-42329000.0,30382000.0,,,382143000.0,369418000.0,313542000.0,2013
76282,43400000.0,60300000.0,,,818700000.0,726600000.0,159000000.0,2013
76321,27015000.0,161497000.0,874172000.0,,1534756000.0,1255733000.0,631696000.0,2013
76334,948427000.0,1190935000.0,13015704000.0,,12863936000.0,11461361000.0,6295226000.0,2013
76605,24040000.0,22431000.0,,,174187000.0,143469000.0,82310000.0,2013
77159,,,431468000.0,,2507087000.0,1842989000.0,788804000.0,2013
77281,35859000.0,136219000.0,438678000.0,,2718581000.0,2877624000.0,892258000.0,2013
77360,536800000.0,927900000.0,,,11743300000.0,11882700000.0,6095300000.0,2013
77449,,59404000.0,,,1605481000.0,1603949000.0,548065000.0,2013
77476,6740000000.0,9688000000.0,,,77478000000.0,74638000000.0,24409000000.0,2013
77543,87296000.0,50728000.0,,,3397438000.0,3296410000.0,1247535000.0,2013
77597,,,,,,546025000.0,,2013
77776,,2709000000.0,1200000000.0,,8853000000.0,9603000000.0,1666000000.0,2013
77877,-22301000.0,159165000.0,392665000.0,,2025203000.0,1826848000.0,967594000.0,2013
78003,22003000000.0,17684000000.0,,,172101000000.0,185798000000.0,76307000000.0,2013
78128,221300000.0,365803000.0,761893000.0,,5027430000.0,4834165000.0,1534835000.0,2013
78239,143500000.0,411900000.0,,,11426200000.0,7731700000.0,4335200000.0,2013
78311,-669988.0,-293500.0,,,0.0,0.0,-6690495.0,2013
78460,134417000.0,,,,4726259000.0,4048834000.0,1316744000.0,2013
78749,17097000.0,73000.0,,,187759000.0,203771000.0,134091000.0,2013
78814,142835000.0,624824000.0,3791335000.0,1650622000.0,6777436000.0,7859891000.0,205176000.0,2013
78890,56800000.0,201500000.0,3778600000.0,3059200000.0,2497400000.0,2553900000.0,693900000.0,2013
79282,217112000.0,389374000.0,1363279000.0,,3649508000.0,3128058000.0,2007141000.0,2013
79661,495000.0,5164000.0,46565000.0,,75706000.0,50624000.0,-69658000.0,2013
79879,3231000000.0,1791000000.0,15108000000.0,,15804000000.0,15878000000.0,4932000000.0,2013
79958,1777000000.0,,,,18332000000.0,16689900000.0,11035000000.0,2013
80035,20587000.0,18223000.0,,,332406000.0,333064000.0,252330000.0,2013
80172,41252000.0,,,,386781000.0,353912000.0,332551000.0,2013
80420,42076000.0,91425000.0,640867000.0,,519602000.0,440281000.0,359556000.0,2013
80424,11312000000.0,14873000000.0,29200000000.0,,142927000000.0,139903000000.0,,2013
80661,1165400000.0,1899900000.0,18170900000.0,,24408200000.0,22694700000.0,6189500000.0,2013
81018,453383000.0,1271474000.0,4202628000.0,,12854318000.0,12084169000.0,4801999000.0,2013
81061,1653954000.0,2567303000.0,29147518000.0,,13546641000.0,12278320000.0,7894239000.0,2013
81100,285728000.0,766068000.0,3187297000.0,,12906575000.0,,3679679000.0,2013
81157,-6904000.0,-103000.0,16000.0,,1271000.0,1375000.0,-76615000.0,2013
81318,-28588894.0,14912903.0,28075603.0,,111631968.0,12760940.0,-47887853.0,2013
81362,56339000.0,73801000.0,,,584146000.0,536634000.0,335819000.0,2013
82020,,,,,187526000.0,174246000.0,136805000.0,2013
82166,42903000.0,52836000.0,,,301819000.0,273210000.0,251362000.0,2013
82473,-1021823.0,719744.0,14884642.0,,25408503.0,26281962.0,2051209.0,2013
82628,-2705000.0,19208000.0,,118090000.0,,228649000.0,,2013
82811,120000000.0,305000000.0,3095700000.0,,3611300000.0,3569100000.0,2056200000.0,2013
83246,-338000000.0,-1359000000.0,3705000000.0,,185487000000.0,191446000000.0,16464000000.0,2013
83350,6068042.0,12258084.0,,,40460942.0,35883269.0,33326831.0,2013
83402,8170000.0,,76575000.0,,195820000.0,2443193000.0,153724000.0,2013
84129,249414000.0,,,18202679000.0,7138167000.0,7186142000.0,-2228825000.0,2013
84246,,,705601000.0,,2740310000.0,2644632000.0,828966000.0,2013
84290,,,,,,1551770000.0,,2013
84748,38305000.0,78015000.0,,,811321000.0,760024000.0,560316000.0,2013
84839,,,,,739217000.0,692506000.0,438255000.0,2013
85408,252576000.0,623176000.0,1579284000.0,,7975761000.0,7699487000.0,4893761000.0,2013
85535,,,,,2889198000.0,2887047000.0,2347827000.0,2013
85704,107892000.0,224050000.0,4709866000.0,3292903000.0,,1891966000.0,,2013
85961,237871000.0,,6419285000.0,,9168340000.0,8318979000.0,1896561000.0,2013
85974,,,2140755000.0,,2780342000.0,1933919000.0,908046000.0,2013
86115,,-21221000.0,,,345996000.0,374144000.0,,2013
86144,3507500000.0,1301500000.0,,,17219500000.0,14657000000.0,5819500000.0,2013
86264,4286000.0,,,,46761000.0,40378000.0,19401000.0,2013
86312,3673000000.0,,26191000000.0,,103812000000.0,104938000000.0,24796000000.0,2013
86759,-374000.0,4992000.0,47121000.0,,88319000.0,63754000.0,-42793000.0,2013
87047,-1103239.0,304677.0,896042.0,,17482434.0,17740113.0,,2013
87050,-13080000.0,-8801000.0,3717000.0,1642000.0,11471000.0,12168000.0,6348000.0,2013
87347,6732000000.0,9788000000.0,45266000000.0,,67100000000.0,61547000000.0,39469000000.0,2013
87565,26099000.0,83713000.0,,,1352364000.0,1252224000.0,528550000.0,2013
87802,396400.0,564400.0,,,6303200.0,6060000.0,5441000.0,2013
88000,643900.0,-2587600.0,,,8358100.0,12795800.0,6910500.0,2013
88121,,,6670000000.0,6202000000.0,3418048000.0,3347781000.0,2475249000.0,2013
88205,,105300000.0,,,6851700000.0,7130100000.0,2158000000.0,2013
88572,382285.0,,,,9481804.0,9584002.0,5062109.0,2013
88790,-6162000.0,2674000.0,,,32720000.0,39132000.0,13308000.0,2013
88941,,117981000.0,,,948940000.0,1171013000.0,,2013
88948,13779000.0,55628000.0,,,866556000.0,823028000.0,381344000.0,2013
89089,147332000.0,384709000.0,2550466000.0,2001419000.0,12833600000.0,9683568000.0,1470080000.0,2013
89140,975000.0,1586000.0,,,30003000.0,29303000.0,23734000.0,2013
89270,8240000.0,9699000.0,,,113334000.0,107137000.0,59175000.0,2013
89439,172600000.0,128513000.0,,,1247767000.0,1104155000.0,703405000.0,2013
89800,752561000.0,1083766000.0,10186000000.0,5568966000.0,6382507000.0,6234737000.0,1774535000.0,2013
90144,55000000.0,226000000.0,853000000.0,,3369000000.0,3316000000.0,1016000000.0,2013
90168,10234000.0,,,,101283000.0,98800000.0,73361000.0,2013
90185,491000000.0,641000000.0,,,3805000000.0,3820000000.0,2895000000.0,2013
90498,23231000.0,36089000.0,,,4383100000.0,3527489000.0,403832000.0,2013
90721,443657.0,-804972.0,915340.0,,201392.0,178076.0,-10653844.0,2013
90794,,,,,,76852983.0,,2013
90896,-11864000.0,-17596000.0,,,65982000.0,74634000.0,42059000.0,2013
91142,169700000.0,279600000.0,,,2391500000.0,2278800000.0,1328700000.0,2013
91388,120700000.0,,,,9954800000.0,7621000000.0,4231100000.0,2013
91419,565200000.0,,,,8989000000.0,9184454000.0,5204800000.0,2013
91440,350300000.0,392600000.0,3237500000.0,,4110000000.0,3902300000.0,2113200000.0,2013
91576,910000000.0,1547000000.0,,,92934000000.0,89236000000.0,10303000000.0,2013
91668,896000.0,619000.0,8650000.0,,12598000.0,12116000.0,11578000.0,2013
91767,209825000.0,538027000.0,,,3974523000.0,4176065000.0,1691461000.0,2013
91928,,159535000.0,731421000.0,,2924855000.0,2631440000.0,827000000.0,2013
92103,,,,,46646000000.0,,,2013
92122,,6097000000.0,17087000000.0,,64264000000.0,63149000000.0,19008000000.0,2013
92230,,5308000000.0,,,183010000000.0,184499000000.0,,2013
92380,754000000.0,2477000000.0,17699000000.0,,19345000000.0,18596000000.0,7336000000.0,2013
92416,145320000.0,346209000.0,,,4565174000.0,4488057000.0,1414523000.0,2013
92521,95177000.0,237637000.0,,,4017070000.0,3517941000.0,1363691000.0,2013
92679,13470000.0,2934000.0,,,182556000.0,161094000.0,101858000.0,2013
93205,-644599.0,-275366.0,6104.0,5548.0,550395.0,24890.0,-1213922.0,2013
93314,-3710289.0,-3084206.0,,,2070759.0,2216766.0,680674.0,2013
93389,51450000.0,57616000.0,983704000.0,,615523000.0,576594000.0,349432000.0,2013
93410,21423000000.0,35002000000.0,228848000000.0,,253753000000.0,232982000000.0,149113000000.0,2013
93451,,,,,,2750842000.0,,2013
93456,-7413000.0,6479000.0,,,480877000.0,259904000.0,-111297000.0,2013
93556,490300000.0,868000000.0,,,16535100000.0,15844000000.0,6799200000.0,2013
93631,-22522000.0,-13126000.0,,,39790000.0,40279000.0,-29223000.0,2013
93676,-162000.0,20716000.0,,,228784000.0,244948000.0,127578000.0,2013
93751,2050000000.0,-2024000000.0,9864000000.0,,243291000000.0,222582000000.0,20248000000.0,2013
