cik,ni,ocf,rev,cogs,at,at_prev,se,fyear,ticker,tacc,gpoa
1000177,-105417000.0,-47265000.0,,,1136437000.0,1085624000.0,854984000.0,2013,NAT,-0.05356550702637377,
1000228,431554000.0,,,,5624636000.0,5333997000.0,2785197000.0,2013,HSIC,,
1000230,-42837.0,3475537.0,10600000.0,,45309845.0,46278548.0,29792818.0,2013,OCC,-0.07602602397983618,
1000623,76100000.0,178100000.0,,,1224100000.0,886700000.0,561400000.0,2013,MATV,-0.11503326942596143,
1000694,-51983000.0,,20915000.0,,235125000.0,102345000.0,203234000.0,2013,NVAX,,
1000697,,484876000.0,,,3582629000.0,3168150000.0,1763173000.0,2013,WAT,,
1000753,32032000.0,34664000.0,,,766560000.0,750200000.0,253272000.0,2013,NSP,-0.003508397760597174,
1001115,69557000.0,-57161000.0,300607000.0,160846000.0,365402000.0,294099000.0,314821000.0,2013,GEOS,0.4308685170639819,0.4752175287913254
1001171,-301000.0,,,,332481000.0,373693000.0,25590000.0,2013,BYFC,,
1001233,-26624000.0,-19482000.0,24133000.0,,140838000.0,82533000.0,121710000.0,2013,SGMOQ,-0.08653508293652236,
1001250,1019800000.0,,,,7841200000.0,7170100000.0,3868600000.0,2013,EL,,
1001316,-20478210.0,,,,48112390.0,22074037.0,,2013,TGTX,,
1001385,-923000.0,20089000.0,,299209000.0,433459000.0,422422000.0,261850000.0,2013,NWPX,-0.04974172746684595,
1001601,-10202000.0,,396000.0,559000.0,13873000.0,7651000.0,10781000.0,2013,MGTI,,-0.02130440465298654
1001614,2819000.0,7886000.0,,,39712000.0,44167000.0,32925000.0,2013,REPX,-0.11472366246292481,
1001838,,,5952900000.0,2871300000.0,10970000000.0,10383749000.0,5533662000.0,2013,SCCO,,0.29677142619683894
1001907,-185000.0,-2902000.0,23995000.0,15684000.0,43847000.0,46372000.0,,2013,ASTC,0.058591391356853276,0.1792245320451997
1002047,638000000.0,,,2406000000.0,9000600000.0,10865900000.0,3915900000.0,2013,NTAP,,
1002590,29906000.0,18492000.0,,,747564000.0,679394000.0,,2013,SGU,0.016800266119512387,
1002638,148520000.0,318502000.0,1363336000.0,485904000.0,2680722000.0,2577205000.0,1406286000.0,2013,OTEX,-0.06595594840146593,0.34045875279614934
1002910,289000000.0,1693000000.0,5838000000.0,,21042000000.0,22230000000.0,6544000000.0,2013,AEE,-0.06315789473684211,
1003078,237995000.0,325437000.0,,,1967739000.0,1507953000.0,1325263000.0,2013,MSM,-0.057987218434526804,
1003935,55275000.0,,,,1657058000.0,1660945000.0,1204796000.0,2013,NCSYF,,
1004434,360500000.0,,,,6318800000.0,6187100000.0,2134200000.0,2013,MGRB,,
1004702,16330000.0,35458000.0,,,2249711000.0,2269228000.0,214350000.0,2013,OCFC,-0.008429298422194685,
1004724,-12567000.0,5063000.0,185750000.0,,226428000.0,235244000.0,8486000.0,2013,RHEPA,-0.07494346295760997,
1004980,,3427000000.0,15598000000.0,,55605000000.0,52449000000.0,14342000000.0,2013,PCG-PX,,
1004989,4248000.0,2878000.0,,84361000.0,34278000.0,29270000.0,15813000.0,2013,SGRP,0.04680560300649129,
1005101,63601.0,-112710.0,2207756.0,1237813.0,477126.0,411009.0,-497784.0,2013,MGLD,0.42897114175115386,2.359906960674827
1005210,78798000.0,214306000.0,,,2776441000.0,2928931000.0,,2013,SPH,-0.046265343908750325,
1005229,,29507000.0,583290000.0,,589570000.0,515742000.0,,2013,CMCO,,
1005284,74052000.0,44987000.0,146639000.0,,462754000.0,385524000.0,427686000.0,2013,OLED,0.07539089654599973,
1005286,19145000.0,,,,302256000.0,278112000.0,188670000.0,2013,LFCR,,
1005516,,1048000.0,25903000.0,20872000.0,19187000.0,18049000.0,3703000.0,2013,BOSC,,0.2787412044988642
1005731,11607000.0,,1620617000.0,1355573000.0,444998000.0,441117000.0,92942000.0,2013,IDT,,0.600847394228742
1005817,50856000.0,,,,5003039000.0,4837197000.0,456487000.0,2013,TMP,,
1006028,-7671000.0,-3904000.0,,,2413000.0,4127000.0,890000.0,2013,PURE,-0.912769566270899,
1006045,2231000.0,767000.0,38273000.0,19686000.0,33677000.0,28912000.0,25854000.0,2013,IRIX,0.05063641394576646,0.6428818483674599
1006281,-27790000.0,-30653000.0,0.0,0.0,113333000.0,78727000.0,-26946000.0,2013,PLX,0.036366176788141295,0.0
1006655,6628428.0,,,,66568753.0,61501241.0,54831193.0,2013,EPM,,
1006830,2669000.0,5546000.0,,,364179000.0,344582000.0,37886000.0,2013,CBKM,-0.008349246333238532,
1006837,111606000.0,-20315000.0,230686000.0,220315000.0,87680000.0,301190000.0,54409000.0,2013,VATE,0.43799926956406254,0.0344334141239749
1007019,-1480235.0,-3276259.0,,,29582128.0,33363712.0,23121805.0,2013,JVA,0.05383165997836212,
1007587,4533000.0,16255000.0,5649000.0,,183849000.0,137568000.0,116467000.0,2013,KVHI,-0.08520876948127472,
1009759,,,133105000.0,,86601000.0,94662000.0,36538000.0,2013,CEPL,,
1009829,-53906000.0,-22424000.0,302067000.0,,449844000.0,554825000.0,148685000.0,2013,JAKK,-0.05674221601405849,
1009891,3739000.0,8889000.0,,47598000.0,50172000.0,53156000.0,21613000.0,2013,AIRI,-0.09688464143276394,
1010086,-17177333.0,58436502.0,,,193824234.0,105836130.0,16975468.0,2013,SIGA,-0.7144425537857441,
1010134,-3433000.0,-7690000.0,124497000.0,108995000.0,29139000.0,22559000.0,-40356000.0,2013,ICTSF,0.18870517310164459,0.6871758499933508
1010470,25797000.0,55065000.0,,,1134062000.0,1248330000.0,152450000.0,2013,PROV,-0.023445723486578068,
1011060,-318000.0,167000.0,2574000.0,,3033000.0,3504000.0,251000.0,2013,NORD,-0.1384132420091324,
1011509,,,,,54881000.0,348102000.0,46456000.0,2013,AUMN,,
1012019,49217000.0,173488000.0,3384705000.0,2812691000.0,2151521000.0,1881566000.0,665381000.0,2013,RUSHB,-0.06604658034849695,0.3040095324851746
1013237,198637000.0,269809000.0,858112000.0,,671158000.0,711856000.0,546622000.0,2013,FDS,-0.09998089501247444,
1013272,8465000.0,12691000.0,,,711234000.0,672299000.0,91864000.0,2013,NWFL,-0.00628589362768649,
1013488,21022000.0,95544000.0,,,610879000.0,559521000.0,401436000.0,2013,BJRI,-0.13318892409757632,
1013857,38043000.0,80703000.0,508954000.0,157406000.0,536480000.0,439492000.0,271788000.0,2013,PEGA,-0.0970666132716864,0.7998962438451667
1013871,-386000000.0,1270000000.0,11295000000.0,8130000000.0,33902000000.0,34983000000.0,,2013,NRG,-0.047337278106508875,0.0904725152216791
1013880,67388000.0,137979000.0,,,842342000.0,851630000.0,-20586000.0,2013,TTEC,-0.08288928290454775,
1013934,16425000.0,84093000.0,,,254266000.0,227792000.0,38902000.0,2013,STRA,-0.29706047622392356,
1014473,,579397000.0,965087000.0,187013000.0,2660767000.0,2062476000.0,-423558000.0,2013,VRSN,,0.3772523898459909
1014739,-69654000.0,-54580000.0,,489823000.0,936858000.0,642376000.0,354583000.0,2013,OPCH,-0.02346600744735171,
1014763,-622602.0,-664248.0,0.0,,161531.0,115035.0,-4782787.0,2013,AIMDW,0.362028947711566,
1015328,137210000.0,287209000.0,,,18097783000.0,17519613000.0,1900589000.0,2013,WTFCN,-0.008561775879410122,
1015383,,,,,,,-282736.0,2013,POWWP,,
1015739,2596000.0,2829000.0,,,89329000.0,85854000.0,85150000.0,2013,AWRE,-0.0027139096605865772,
1015820,69073000.0,258957000.0,,,4088392000.0,4087631000.0,2714332000.0,2013,QGEN,-0.04645331244429842,
1015922,652800000.0,811286000.0,1394105000.0,162634000.0,4886437000.0,4544885000.0,3602097000.0,2013,CHKP,-0.03487128937255838,0.27095757098364426
1016178,-836000.0,15546000.0,,,638644000.0,640638000.0,,2013,CARV,-0.025571383527046476,
1016281,19296000.0,,,148789000.0,746599000.0,738085000.0,155973000.0,2013,CSV,,
1016504,93000.0,-1438000.0,33623000.0,,11766000.0,13587000.0,-9594000.0,2013,INBP,0.11268123942003386,
1016838,-1420000.0,-2130000.0,20482000.0,7890000.0,19645000.0,19867000.0,7499000.0,2013,RDCM,0.0357376554084663,0.633814868878039
1017303,4935000.0,2493000.0,,,40408000.0,45228000.0,32521000.0,2013,TACT,0.05399310161846644,
1017655,-1127920.0,-975241.0,4352568.0,2966427.0,1850911.0,4231547.0,857406.0,2013,PAYD,-0.036081130612515944,0.3275731074238334
1018164,15626000.0,,158412000.0,,1199229000.0,1078715000.0,212459000.0,2013,WLFC,,
1018724,274000000.0,5475000000.0,,,40159000000.0,32555000000.0,9746000000.0,2013,AMZN,-0.1597604054676701,
1018840,54628000.0,175493000.0,,,2850997000.0,2987401000.0,1729493000.0,2013,ANF,-0.04045824447404282,
1018963,154000000.0,368400000.0,4043500000.0,,6885000000.0,6247800000.0,2894200000.0,2013,ATI,-0.03431607925989948,
1018979,43637000.0,,356335000.0,,1329001000.0,1220946000.0,416814000.0,2013,AMSF,,
1019034,-2582151.0,-2683911.0,1985976.0,387028.0,2701405.0,1136841.0,1050935.0,2013,BKYI,0.08951119813588708,1.406483404451458
1019849,244200000.0,,,,6415500000.0,5379000000.0,1504400000.0,2013,PAG,,
1020214,-43337000.0,-26797000.0,39657000.0,,83381000.0,48919000.0,42795000.0,2013,CERS,-0.33810993683435886,
1020569,,507546000.0,,,6607398000.0,6358339000.0,1041238000.0,2013,IRM,,
1020710,60237000.0,82198000.0,1241510000.0,,636615000.0,569732000.0,296250000.0,2013,DXPE,-0.03854619364894371,
1020859,107854000.0,,,,1950981000.0,1680106000.0,1159194000.0,2013,UNFI,,
1021561,364888000.0,530176000.0,3176718000.0,,1821062000.0,1124807000.0,858619000.0,2013,NUS,-0.14694787639123869,
1021635,387600000.0,623200000.0,2867700000.0,,9134700000.0,9922200000.0,3037100000.0,2013,OGE,-0.02374473403075931,
1021860,2327000000.0,3397000000.0,,,34812000000.0,31484000000.0,22230000000.0,2013,NOV,-0.03398551645280142,
1021917,-479335.0,-195785.0,,,343734.0,498770.0,-1446282.0,2013,AWCA,-0.5684985063255609,
1022079,849000000.0,652000000.0,,4326000000.0,8948000000.0,9284000000.0,3948000000.0,2013,DGX,0.02121930202498923,
1022321,86109000.0,138386000.0,4134830000.0,,2848528000.0,2109664000.0,,2013,GEL,-0.024779775357592487,
1022408,35273000.0,-8223000.0,1057536000.0,,506777000.0,499873000.0,259744000.0,2013,PLUS,0.08701410158180178,
1022505,-631174.0,-136711.0,516868.0,243470.0,789166.0,1017795.0,295380.0,2013,SDCH,-0.48581787098580753,0.26861794369200087
1022652,-43413000.0,-26627000.0,335053000.0,266759000.0,111465000.0,161531000.0,44916000.0,2013,INSG,-0.10391813336139812,0.42279190991202925
1022671,,,,,5888534000.0,5815416000.0,2495855000.0,2013,STLD,,
1022899,,,,,,,-120592.0,2013,PTIX,,
1023024,301000.0,-5484000.0,30082000.0,9974000.0,44500000.0,13748000.0,40962000.0,2013,ANIP,0.42078847832411986,1.4626127436718068
1023128,106000000.0,32059000.0,4005749000.0,3374796000.0,1725121000.0,1492702000.0,534722000.0,2013,LAD,0.0495350043076247,0.42269187017904447
1023313,13024000.0,30713000.0,,110769000.0,402202000.0,488015000.0,204662000.0,2013,FORR,-0.0362468366751022,
1023458,,554246.0,535317.0,,10669372.0,10787745.0,,2013,XAEIU,,
1023459,2886598.0,2562382.0,10071000.0,,16404985.0,16529816.0,14350397.0,2013,SLP,0.019614011432432157,
1023731,2514000.0,14917000.0,128597000.0,,296551000.0,148943000.0,275397000.0,2013,EGHT,-0.08327346703101186,
1023994,-2163302.0,-1075604.0,,,998384.0,1387299.0,-2088549.0,2013,OLOX,-0.7840400663447462,
1024305,168000000.0,463900000.0,,,6869000000.0,,1682600000.0,2013,COTY,,
1024478,756300000.0,,,,5940800000.0,5711100000.0,2687800000.0,2013,ROK,,
1024672,3823000.0,,50235000.0,42242000.0,31454000.0,23449000.0,13251000.0,2013,ELTK,,0.3408674143886733
1024795,37984000.0,47123000.0,205267000.0,,213478000.0,175121000.0,191428000.0,2013,HLIO,-0.052186773716458905,
1025378,98876000.0,207908000.0,489851000.0,,4678950000.0,4609042000.0,1904415000.0,2013,WPC,-0.02365610901354338,
1025771,-133118.0,-116681.0,,,1221675.0,1338356.0,1206710.0,2013,WHLT,-0.012281485643580631,
1025835,33104000.0,29308000.0,,,3170197000.0,3325786000.0,279705000.0,2013,EFSCP,0.001141384322382739,
1025996,43880000.0,240576000.0,,,5111028000.0,4616084000.0,2461312000.0,2013,KRC,-0.04261100967833341,
1026214,48668000000.0,18532000000.0,,,1966061000000.0,1989856000000.0,12835000000.0,2013,FMCCI,0.015144814499139635,
1026655,6866000.0,6917000.0,,,97121000.0,91849000.0,67448000.0,2013,CMT,-0.0005552591753856874,
1026662,-18000.0,-2555000.0,18602000.0,-13138000.0,23878000.0,24947000.0,15872000.0,2013,CLWT,0.10169559466068065,1.2722972702128512
1026785,596000.0,,22936000.0,,,,,2013,HIHO,,
1026980,,,,,,389384000.0,,2013,APWC,,
1027664,183417000.0,166975000.0,2925151000.0,2100304000.0,3933168000.0,3810705000.0,1177012000.0,2013,ESLT,0.004314687177307086,0.2164552228524643
1027838,,,,,,,-7114000.0,2013,TCMD,,
1029199,87986000.0,169332000.0,,,1595158000.0,1551640000.0,636122000.0,2013,EEFT,-0.052425820422262896,
1030192,-798977.0,-334525.0,113701.0,,6202069.0,5820713.0,2459248.0,2013,IDR,-0.07979297381609435,
1030469,98446000.0,173816000.0,,,8158015000.0,9211758000.0,884913000.0,2013,OFG,-0.008181934436401824,
1030471,,,,,366967000.0,488091000.0,150380000.0,2013,UTSI,,
1031093,-7466580.0,-5424542.0,,,31941911.0,30751838.0,30924331.0,2013,SVBL,-0.06640377072746026,
1031203,113992000.0,52372000.0,8918581000.0,,3819478000.0,3023015000.0,1035175000.0,2013,GPI,0.020383623634021002,
1031296,392000000.0,,14892000000.0,,50424000000.0,50494000000.0,12692000000.0,2013,FE,,
1031316,,92028000.0,213636000.0,,2044034000.0,1526068000.0,1050166000.0,2013,FSP,,
1032033,258945000.0,70020000.0,,,10706664000.0,9083532000.0,1161471000.0,2013,SLMBP,0.020798627670381962,
1032208,1001000000.0,1784000000.0,10557000000.0,,37165000000.0,36499000000.0,11008000000.0,2013,SREA,-0.02145264253815173,
1032220,116731000.0,120938000.0,1331279000.0,945246000.0,844200000.0,705905000.0,539112000.0,2013,MMS,-0.005959725458808196,0.546862538160234
1032975,,205421000.0,,,1528960000.0,1489065000.0,773278000.0,2013,LOGI,,
1034054,-55909000.0,497587000.0,1304866000.0,408253000.0,6783188000.0,6615911000.0,356966000.0,2013,SBAC,-0.08366134308638674,0.1355237396633661
1034670,485800000.0,837900000.0,,,6983000000.0,6570300000.0,3981300000.0,2013,ALV,-0.05358963822047699,
1034760,-1694785.0,-1153108.0,,,36074840.0,39579841.0,22515738.0,2013,WYY,-0.013685679030393276,
1034842,,,,,226058000.0,310043000.0,208251000.0,2013,RIGL,,
1035002,2720000000.0,5564000000.0,,,47260000000.0,44477000000.0,19460000000.0,2013,VLO,-0.06394316163410302,
1035092,-9634000.0,,,,1054124000.0,1185807000.0,103299000.0,2013,SHBI,,
1035201,,,,,1959855000.0,1995924000.0,598756000.0,2013,CWT,,
1035267,671000000.0,880000000.0,,670900000.0,3950300000.0,4059200000.0,3501400000.0,2013,ISRG,-0.05148797792668506,
1035354,-6122542.0,-3902626.0,7819.0,,11101431.0,5463787.0,7720090.0,2013,ELOX,-0.40629621908760355,
1035422,-18911.0,-209.0,,,0.0,203079.0,-29322.0,2013,CTTH,-0.09209223996572763,
1035443,136217000.0,312727000.0,,,7529764000.0,7150116000.0,3916789000.0,2013,ARE,-0.02468631278149893,
1035983,27269000.0,38423000.0,,,601822000.0,580754000.0,295834000.0,2013,FIX,-0.019206066596183582,
1036044,-34865000.0,-2428000.0,74284000.0,40888000.0,58759000.0,104905000.0,26494000.0,2013,INVE,-0.309203565130356,0.31834516943901625
1036262,3077000.0,,39426000.0,20411000.0,35481000.0,32399000.0,31149000.0,2013,INTT,,0.5869008302725393
1037038,776000000.0,907000000.0,,,6060000000.0,5489200000.0,4034000000.0,2013,RL,-0.023865044086569993,
1037540,749811000.0,777926000.0,2135539000.0,,20176264000.0,15462321000.0,5741153000.0,2013,BXP,-0.0018182910573386751,
1037646,306094000.0,345928000.0,2378972000.0,,2152819000.0,2022288000.0,935052000.0,2013,MTD,-0.01969749115852935,
1037868,516999000.0,660659000.0,,,5877902000.0,5190056000.0,3136121000.0,2013,AME,-0.027679855477474615,
1037976,269865000.0,295235000.0,4461591000.0,,4597353000.0,4351499000.0,2179669000.0,2013,JLL,-0.005830174843197712,
1038074,,,,,991150000.0,871966000.0,738562000.0,2013,SLAB,,
1038277,-2461845.0,-1393898.0,,,12008014.0,12041905.0,4777905.0,2013,INIS,-0.08868588483300607,
1038773,1680809.0,,,,432223353.0,443446400.0,52830362.0,2013,SMBK,,
1039065,,,802047000.0,,935270000.0,813685000.0,493256000.0,2013,OSIS,,
1039280,7863143.0,13845819.0,49849463.0,20301739.0,102069263.0,98554138.0,68105165.0,2013,NTWK,-0.06070446275934147,0.299812109360644
1039399,-57683000.0,,,,340708000.0,395682000.0,294086000.0,2013,FORM,,
1039684,266533000.0,1294767000.0,11871879000.0,10222213000.0,17692165000.0,15900973000.0,2337851000.0,2013,OKE,-0.06466484786811474,0.10374622986907782
1039828,253283000.0,862668000.0,2610692000.0,,39621499000.0,35133478000.0,1384687000.0,2013,ANG-PD,-0.01734485267869011,
1040130,17972000.0,,,,75109000.0,70731000.0,68773000.0,2013,PETS,,
1040161,-8870000.0,-1182000.0,,,36744000.0,29541000.0,18942000.0,2013,PXLW,-0.2602484682305948,
1040470,422000.0,-607000.0,19684000.0,9462000.0,11626000.0,11452000.0,5844000.0,2013,AEHR,0.08985330073349633,0.8925951798812435
1040829,118352000.0,137699000.0,954562000.0,,2424629000.0,2532451000.0,757695000.0,2013,RHP,-0.007639634488485661,
1040896,-2424256.0,,,,17902217.0,20460748.0,15356304.0,2013,IDN,,
1040971,135371000.0,386203000.0,1371065000.0,,14959001000.0,14386296000.0,6525405000.0,2013,SLG-PI,-0.0174354816555978,
1041024,-48783312.0,-50664953.0,,,36362124.0,17025086.0,595539.0,2013,RMTI,0.11052167372311658,
1041061,1091000000.0,2139000000.0,13084000000.0,,8695000000.0,9013000000.0,2166000000.0,2013,YUM,-0.11627648951514478,
1041368,19423000.0,6531000.0,,,804949000.0,794564000.0,81264000.0,2013,RVSB,0.016225250577675304,
1041514,12977000.0,55917000.0,452147000.0,196834000.0,1021544000.0,980363000.0,369156000.0,2013,LSAK,-0.043800102615051774,0.26042700509913164
1041657,-61981000.0,37029000.0,448700000.0,,1414355000.0,1460195000.0,77949000.0,2013,UONEK,-0.06780601221069789,
1041803,84265000.0,130633000.0,0.0,,880635000.0,779904000.0,505060000.0,2013,PSMT,-0.05945347119645495,
1041859,,173470000.0,,,990630000.0,923410000.0,,2013,PLCE,,
1042046,471000000.0,760000000.0,5103000000.0,,42087000000.0,39171000000.0,4599000000.0,2013,AFGE,-0.007377907125169131,
1042187,375509.0,,,,39071500.0,37747143.0,12655890.0,2013,YHGJ,,
1042418,-1835056.0,-1223615.0,0.0,,10217.0,936435.0,-765836.0,2013,INTI,-0.6529454793979294,
1042729,17033000.0,28682000.0,,,1426966000.0,1422926000.0,153325000.0,2013,MBWM,-0.008186652011418724,
1042776,98728000.0,215079000.0,549610000.0,,4666088000.0,4254875000.0,2459550000.0,2013,PDM,-0.027345339169775846,
1042893,169827000.0,162229000.0,872372000.0,513906000.0,1396805000.0,1249708000.0,1242018000.0,2013,INVX,0.006079820246009468,0.2868398057786299
1043000,-16504000.0,42644000.0,,,745549000.0,636942000.0,157950000.0,2013,SNDA,-0.09286245843420594,
1043186,4551000.0,317000.0,,,45836000.0,38974000.0,26035000.0,2013,SLNG,0.10863652691537948,
1043219,3729698000.0,,,,81922460000.0,133452295000.0,12405055000.0,2013,NLY-PJ,,
1043277,415904000.0,347777000.0,12752076000.0,,2802818000.0,2804225000.0,939724000.0,2013,CHRW,0.024294412894828338,
1043337,15131000.0,43684000.0,659486000.0,,588322000.0,592691000.0,148994000.0,2013,SRI,-0.04817518740794107,
1043509,81618000.0,126448000.0,8843168000.0,,3051170000.0,2776722000.0,613639000.0,2013,SAH,-0.016144936367414528,
1043961,-15987000.0,-8473000.0,,,30278000.0,38791000.0,11446000.0,2013,PRPO,-0.19370472532288419,
1044777,11147000.0,,,55176000.0,211877000.0,186506000.0,174278000.0,2013,OSPN,,
1045450,180226000.0,234120000.0,343064000.0,,3272276000.0,2946730000.0,1687637000.0,2013,EPR-PG,-0.018289425906004284,
1045609,342921000.0,484989000.0,,,24572307000.0,27310145000.0,13711158000.0,2013,PLDGP,-0.005202022911266125,
1045742,-5747014.0,-1805009.0,,,3625063.0,4403647.0,2849470.0,2013,LIVE,-0.8951682548578485,
1045810,440000000.0,835000000.0,4130000000.0,1862000000.0,7250894000.0,6412245000.0,4455000000.0,2013,NVDA,-0.061600890171850886,0.35369827572090584
1045942,-17915711.0,838910.0,15641062.0,8030168.0,28570130.0,28394123.0,22841345.0,2013,TRCK,-0.66051066271707,0.26804469361494276
1045986,80687000.0,68551000.0,,,871795000.0,881636000.0,319341000.0,2013,FORTY,0.013765318113144201,
1046025,9575000.0,30897000.0,,,1659038000.0,1345540000.0,215762000.0,2013,HFWA,-0.01584642597024243,
1046050,4757000.0,11572000.0,,,727933000.0,734621000.0,79088000.0,2013,TSBK,-0.009276892438413821,
1046102,93644000.0,,,,,,,2013,RBA,,
1046257,396000000.0,,,,5353000000.0,5592000000.0,2404000000.0,2013,INGR,,
1046311,113709000.0,153913000.0,724650000.0,,540099000.0,531902000.0,-452871000.0,2013,CHH,-0.07558535218893705,
1046568,-164263000.0,-85804000.0,1017230000.0,,805045000.0,1122703000.0,455384000.0,2013,PRDO,-0.06988402097438058,
1047127,109296000.0,557536000.0,,,3427298000.0,3025215000.0,953740000.0,2013,AMKR,-0.14816798144925236,
